Date,Hour,City,Area,Industrial,Households,Schools,Colleges,Hospitals,Total
2025-08-05,11:00,Bangalore,CV Raman Nagar,128.73,69.3,19.42,19.81,27.18,264.45
2025-08-05,11:00,Bangalore,Marathahalli,167.66,89.02,27.09,39.07,21.67,344.51
2025-08-05,11:00,Bangalore,Mahadevapura,129.85,52.27,36.63,36.88,22.1,277.74
2025-08-05,11:00,Bangalore,Whitefield,221.53,54.18,10.35,20.76,11.34,318.17
2025-08-05,11:00,Bangalore,Hoodi,136.7,72.58,27.46,35.63,10.45,282.81
2025-08-05,11:00,Bangalore,Kadugodi,171.05,68.05,39.87,15.82,21.5,316.29
2025-08-05,11:00,Bangalore,Varthur,198.75,63.7,28.62,38.63,29.69,359.4
2025-08-05,11:00,Bangalore,Bellandur,168.68,97.36,12.54,45.64,26.62,350.83
2025-08-05,11:00,Bangalore,Sarjapur Road corridor,141.0,82.42,16.84,37.67,19.63,297.55
2025-08-05,11:00,Bangalore,Vijayanagar,137.47,70.45,29.28,38.56,20.28,296.04
2025-08-05,11:00,Bangalore,Basaveshwaranagar,189.9,76.18,25.71,49.64,22.05,363.49
2025-08-05,11:00,Bangalore,Nagarbhavi,141.14,62.68,35.76,18.71,22.2,280.49
2025-08-05,11:00,Bangalore,Chandra Layout,128.66,94.07,13.86,14.38,24.91,275.87
2025-08-05,11:00,Bangalore,Magadi Road,169.88,62.81,37.71,19.83,22.71,312.95
2025-08-05,11:00,Bangalore,Peenya (industrial),194.71,90.96,26.95,18.55,24.55,355.72
2025-08-05,11:00,Bangalore,Electronic City (Phase 1 & 2),304.13,62.82,23.99,39.41,22.79,453.14
2025-08-05,11:00,Bangalore,HSR–Bellandur–Outer Ring Road (ORR) tech belt,150.49,86.39,35.66,20.31,19.69,312.54
2025-08-05,11:00,Bangalore,Devanahalli/Airport Road (KIAL),130.06,61.41,33.06,39.41,12.65,276.58
2025-08-05,11:00,Bangalore,Hoskote/Old Madras Road stretch,142.68,73.83,17.06,36.65,11.16,281.38
2025-08-05,11:00,Bangalore,Nelamangala/Tumkur Road belt,168.33,58.34,25.35,23.19,15.34,290.55
2025-08-05,12:00,Bangalore,MG Road,219.29,73.99,20.49,32.56,18.68,365.0
2025-08-05,12:00,Bangalore,Brigade Road,180.3,68.53,35.25,10.68,26.27,321.03
2025-08-05,12:00,Bangalore,Church Street,138.47,69.85,30.29,39.97,14.17,292.75
2025-08-05,12:00,Bangalore,Richmond Town,207.72,93.93,28.23,17.19,25.24,372.31
2025-08-05,12:00,Bangalore,Shivajinagar,169.34,64.95,12.17,37.53,15.43,299.42
2025-08-05,12:00,Bangalore,Vasanth Nagar,181.26,99.57,33.66,28.95,18.13,361.58
2025-08-05,12:00,Bangalore,Ulsoor (Halasuru),221.31,72.24,12.37,32.7,10.56,349.18
2025-08-05,12:00,Bangalore,Indiranagar,184.64,71.18,38.12,15.65,25.07,334.66
2025-08-05,12:00,Bangalore,Koramangala,178.19,56.45,24.72,19.23,21.64,300.22
2025-08-05,12:00,Bangalore,Malleshwaram,176.53,96.84,35.25,17.53,11.47,337.62
2025-08-05,12:00,Bangalore,Rajajinagar,181.54,50.62,24.01,41.24,13.78,311.19
2025-08-05,12:00,Bangalore,Yeshwanthpur,192.21,51.2,13.24,10.82,23.72,291.19
2025-08-05,12:00,Bangalore,Hebbal,122.67,92.94,34.2,17.6,13.19,280.6
2025-08-05,12:00,Bangalore,RT Nagar,219.57,90.89,29.01,48.87,26.54,414.87
2025-08-05,12:00,Bangalore,Sahakara Nagar,195.58,70.18,31.29,10.67,29.34,337.07
2025-08-05,12:00,Bangalore,Yelahanka,135.32,90.25,33.42,25.8,29.98,314.78
2025-08-05,12:00,Bangalore,Jakkur,145.86,58.69,20.13,10.67,22.54,257.88
2025-08-05,12:00,Bangalore,Manyata Tech Park/Nagawara,203.37,58.74,38.95,24.39,27.49,352.94
2025-08-05,12:00,Bangalore,Jayanagar,145.61,94.85,34.09,49.65,25.54,349.74
2025-08-05,12:00,Bangalore,JP Nagar,194.97,89.86,11.23,42.35,10.5,348.91
2025-08-05,12:00,Bangalore,Basavanagudi,139.46,84.34,33.55,14.82,26.8,298.97
2025-08-05,12:00,Bangalore,Banashankari,140.58,63.0,25.86,16.96,13.23,259.64
2025-08-05,12:00,Bangalore,BTM Layout,172.79,60.16,24.55,45.25,27.92,330.66
2025-08-05,12:00,Bangalore,HSR Layout,216.76,85.44,13.21,27.63,28.54,371.58
2025-08-05,12:00,Bangalore,Bannerghatta Road belt,212.5,95.48,24.33,37.52,15.85,385.68
2025-08-05,12:00,Bangalore,Arekere,127.62,53.24,37.1,24.12,26.28,268.37
2025-08-05,12:00,Bangalore,Uttarahalli/Rajarajeshwari Nagar (RR Nagar),132.31,79.35,11.99,49.27,17.15,290.08
2025-08-05,12:00,Bangalore,KR Puram,197.79,63.29,32.49,37.82,19.04,350.41
2025-08-05,12:00,Bangalore,CV Raman Nagar,121.87,50.52,39.53,29.04,23.62,264.59
2025-08-05,12:00,Bangalore,Marathahalli,194.36,73.17,37.12,26.93,13.1,344.67
2025-08-05,12:00,Bangalore,Mahadevapura,146.28,94.52,35.22,35.61,26.45,338.08
2025-08-05,12:00,Bangalore,Whitefield,143.67,95.48,29.42,22.7,28.17,319.43
2025-08-05,12:00,Bangalore,Hoodi,220.52,70.16,29.19,48.4,13.7,381.96
2025-08-05,12:00,Bangalore,Kadugodi,212.53,89.47,32.58,46.97,18.86,400.41
2025-08-05,12:00,Bangalore,Varthur,217.57,93.01,15.62,45.74,13.49,385.42
2025-08-05,12:00,Bangalore,Bellandur,168.95,79.6,15.27,33.21,19.77,316.8
2025-08-05,12:00,Bangalore,Sarjapur Road corridor,221.25,75.81,18.79,36.05,28.63,380.54
2025-08-05,12:00,Bangalore,Vijayanagar,120.64,89.13,33.95,19.09,26.42,289.22
2025-08-05,12:00,Bangalore,Basaveshwaranagar,219.75,88.25,12.7,25.71,21.98,368.4
2025-08-05,12:00,Bangalore,Nagarbhavi,178.61,81.33,37.31,46.9,12.14,356.29
2025-08-05,12:00,Bangalore,Chandra Layout,207.68,95.96,25.85,14.4,20.55,364.44
2025-08-05,12:00,Bangalore,Magadi Road,202.89,75.75,20.31,15.25,26.89,341.08
2025-08-05,12:00,Bangalore,Peenya (industrial),308.49,75.08,23.53,39.77,18.34,465.2
2025-08-05,12:00,Bangalore,Electronic City (Phase 1 & 2),334.45,92.44,14.51,32.41,15.67,489.49
2025-08-05,12:00,Bangalore,HSR–Bellandur–Outer Ring Road (ORR) tech belt,162.11,60.05,35.98,43.16,28.66,329.96
2025-08-05,12:00,Bangalore,Devanahalli/Airport Road (KIAL),149.81,96.63,31.87,43.98,29.85,352.14
2025-08-05,12:00,Bangalore,Hoskote/Old Madras Road stretch,151.97,97.93,32.97,25.19,17.08,325.14
2025-08-05,12:00,Bangalore,Nelamangala/Tumkur Road belt,120.76,62.24,37.68,41.52,27.76,289.95
2025-08-05,13:00,Bangalore,MG Road,177.86,51.88,37.84,44.4,27.48,339.46
2025-08-05,13:00,Bangalore,Brigade Road,127.23,72.89,25.56,39.89,15.12,280.69
2025-08-05,13:00,Bangalore,Church Street,159.3,91.82,27.12,36.42,23.91,338.58
2025-08-05,13:00,Bangalore,Richmond Town,132.84,87.7,14.89,14.53,11.27,261.24
2025-08-05,13:00,Bangalore,Shivajinagar,210.05,55.54,13.62,13.71,20.49,313.41
2025-08-05,13:00,Bangalore,Vasanth Nagar,167.48,61.05,15.88,16.75,11.35,272.52
2025-08-05,13:00,Bangalore,Ulsoor (Halasuru),137.35,98.55,10.37,28.35,11.57,286.19
2025-08-05,13:00,Bangalore,Indiranagar,163.17,51.05,12.18,27.82,19.41,273.63
2025-08-05,13:00,Bangalore,Koramangala,220.9,86.59,29.46,27.91,12.45,377.3
2025-08-05,13:00,Bangalore,Malleshwaram,123.55,80.58,15.95,42.37,19.56,282.01
2025-08-05,13:00,Bangalore,Rajajinagar,158.31,99.42,10.17,28.15,26.68,322.73
2025-08-05,13:00,Bangalore,Yeshwanthpur,177.21,80.94,30.0,35.25,28.7,352.1
2025-08-05,13:00,Bangalore,Hebbal,147.86,79.88,21.02,20.74,20.05,289.54
2025-08-05,13:00,Bangalore,RT Nagar,205.78,82.05,18.61,16.88,21.95,345.28
2025-08-05,13:00,Bangalore,Sahakara Nagar,127.29,64.95,26.53,32.82,24.29,275.88
2025-08-05,13:00,Bangalore,Yelahanka,158.78,65.24,25.44,48.66,28.34,326.46
2025-08-05,13:00,Bangalore,Jakkur,212.78,93.53,20.47,20.61,17.92,365.31
2025-08-05,13:00,Bangalore,Manyata Tech Park/Nagawara,337.33,73.13,28.99,25.74,13.88,479.07
2025-08-05,13:00,Bangalore,Jayanagar,184.05,89.15,39.63,11.61,12.3,336.73
2025-08-05,13:00,Bangalore,JP Nagar,223.46,97.18,16.28,40.48,17.54,394.94
2025-08-05,13:00,Bangalore,Basavanagudi,129.75,58.17,26.58,27.46,13.66,255.62
2025-08-05,13:00,Bangalore,Banashankari,196.72,84.9,23.0,11.13,21.59,337.33
2025-08-05,13:00,Bangalore,BTM Layout,146.66,59.71,31.84,21.88,29.62,289.7
2025-08-05,13:00,Bangalore,HSR Layout,218.93,84.0,11.01,28.92,16.37,359.23
2025-08-05,13:00,Bangalore,Bannerghatta Road belt,126.66,74.05,26.05,39.03,11.63,277.4
2025-08-05,13:00,Bangalore,Arekere,183.77,53.69,37.57,13.77,28.85,317.66
2025-08-05,13:00,Bangalore,Uttarahalli/Rajarajeshwari Nagar (RR Nagar),207.02,68.31,35.51,14.49,10.61,335.93
2025-08-05,13:00,Bangalore,KR Puram,120.42,77.06,27.35,14.48,28.09,267.4
2025-08-05,13:00,Bangalore,CV Raman Nagar,156.24,66.38,36.2,20.83,12.67,292.32
2025-08-05,13:00,Bangalore,Marathahalli,200.02,91.88,26.34,26.46,13.93,358.63
2025-08-05,13:00,Bangalore,Mahadevapura,221.0,80.25,21.76,31.08,25.2,379.29
2025-08-05,13:00,Bangalore,Whitefield,170.19,94.42,29.86,19.92,24.17,338.56
2025-08-05,13:00,Bangalore,Hoodi,173.17,82.11,39.04,38.41,25.32,358.05
2025-08-05,13:00,Bangalore,Kadugodi,209.38,59.14,34.62,46.88,12.22,362.23
2025-08-05,13:00,Bangalore,Varthur,182.99,75.78,35.23,23.46,16.8,334.25
2025-08-05,13:00,Bangalore,Bellandur,171.49,86.81,12.11,21.88,18.04,310.32
2025-08-05,13:00,Bangalore,Sarjapur Road corridor,221.71,56.19,18.17,29.81,20.15,346.02
2025-08-05,13:00,Bangalore,Vijayanagar,169.51,54.6,24.99,12.1,20.88,282.07
2025-08-05,13:00,Bangalore,Basaveshwaranagar,174.93,51.13,26.66,49.02,21.36,323.11
2025-08-05,13:00,Bangalore,Nagarbhavi,143.56,81.82,18.53,43.13,11.54,298.59
2025-08-05,13:00,Bangalore,Chandra Layout,223.36,73.91,16.37,26.91,14.67,355.22
2025-08-05,13:00,Bangalore,Magadi Road,219.31,68.7,37.84,24.29,17.61,367.74
2025-08-05,13:00,Bangalore,Peenya (industrial),312.16,62.9,32.05,39.26,12.83,459.21
2025-08-05,13:00,Bangalore,Electronic City (Phase 1 & 2),306.21,60.4,30.17,26.63,11.46,434.87
2025-08-05,13:00,Bangalore,HSR–Bellandur–Outer Ring Road (ORR) tech belt,185.02,77.83,38.5,34.34,27.57,363.26
2025-08-05,13:00,Bangalore,Devanahalli/Airport Road (KIAL),125.03,65.1,20.99,45.29,12.82,269.23
2025-08-05,13:00,Bangalore,Hoskote/Old Madras Road stretch,200.9,77.82,24.77,46.74,12.25,362.48
2025-08-05,13:00,Bangalore,Nelamangala/Tumkur Road belt,210.83,76.94,33.28,39.08,29.71,389.84
2025-08-05,14:00,Bangalore,MG Road,120.36,62.84,37.72,18.73,28.4,268.05
2025-08-05,14:00,Bangalore,Brigade Road,149.47,73.49,12.26,31.45,14.6,281.26
2025-08-05,14:00,Bangalore,Church Street,124.15,53.69,20.11,27.07,10.57,235.59
2025-08-05,14:00,Bangalore,Richmond Town,194.95,68.74,28.3,47.96,11.97,351.92
2025-08-05,14:00,Bangalore,Shivajinagar,208.2,92.2,26.69,45.1,10.31,382.51
2025-08-05,14:00,Bangalore,Vasanth Nagar,149.96,69.58,34.53,29.66,25.24,308.96
2025-08-05,14:00,Bangalore,Ulsoor (Halasuru),186.36,61.85,38.71,30.31,22.3,339.53
2025-08-05,14:00,Bangalore,Indiranagar,154.26,69.46,28.2,38.36,23.71,313.99
2025-08-05,14:00,Bangalore,Koramangala,215.95,91.48,24.51,30.95,12.44,375.33
2025-08-05,14:00,Bangalore,Malleshwaram,192.59,93.68,37.1,23.22,10.69,357.28
2025-08-05,14:00,Bangalore,Rajajinagar,174.22,85.5,38.56,46.41,12.17,356.86
2025-08-05,14:00,Bangalore,Yeshwanthpur,216.11,57.11,26.55,32.93,16.88,349.58
2025-08-05,14:00,Bangalore,Hebbal,132.4,54.12,12.31,48.44,24.95,272.22
2025-08-05,14:00,Bangalore,RT Nagar,220.19,65.25,22.87,44.36,29.48,382.15
2025-08-05,14:00,Bangalore,Sahakara Nagar,217.44,98.3,14.63,11.63,14.97,356.97
2025-08-05,14:00,Bangalore,Yelahanka,200.21,51.49,19.73,17.66,20.12,309.21
2025-08-05,14:00,Bangalore,Jakkur,196.5,74.64,10.5,13.32,16.52,311.47
2025-08-05,14:00,Bangalore,Manyata Tech Park/Nagawara,244.86,62.92,26.38,28.22,26.4,388.78
2025-08-05,14:00,Bangalore,Jayanagar,178.65,60.05,24.83,27.31,24.78,315.63
2025-08-05,14:00,Bangalore,JP Nagar,194.85,80.84,17.35,32.64,23.34,349.02
2025-08-05,14:00,Bangalore,Basavanagudi,120.86,63.74,35.29,26.77,16.31,262.97
2025-08-05,14:00,Bangalore,Banashankari,166.07,54.26,12.19,22.34,13.55,268.41
2025-08-05,14:00,Bangalore,BTM Layout,187.32,66.78,38.64,14.21,25.52,332.47
2025-08-05,14:00,Bangalore,HSR Layout,175.9,63.63,28.71,24.17,10.26,302.67
2025-08-05,14:00,Bangalore,Bannerghatta Road belt,162.3,94.63,13.01,44.63,23.23,337.8
2025-08-05,14:00,Bangalore,Arekere,136.25,63.12,27.19,40.23,12.87,279.67
2025-08-05,14:00,Bangalore,Uttarahalli/Rajarajeshwari Nagar (RR Nagar),153.6,60.13,32.62,37.21,15.92,299.47
2025-08-05,14:00,Bangalore,KR Puram,159.51,96.19,15.31,49.41,17.81,338.24
2025-08-05,14:00,Bangalore,CV Raman Nagar,155.97,96.19,12.04,36.95,12.77,313.92
2025-08-05,14:00,Bangalore,Marathahalli,194.4,55.93,24.78,29.98,15.49,320.58
2025-08-05,14:00,Bangalore,Mahadevapura,190.29,88.63,13.76,43.52,23.1,359.31
2025-08-05,14:00,Bangalore,Whitefield,205.26,98.1,18.67,46.7,13.23,381.96
2025-08-05,14:00,Bangalore,Hoodi,158.49,85.47,29.42,43.39,27.14,343.91
2025-08-05,14:00,Bangalore,Kadugodi,127.83,61.11,18.85,20.04,16.47,244.29
2025-08-05,14:00,Bangalore,Varthur,122.85,78.59,21.15,36.85,25.02,284.46
2025-08-05,14:00,Bangalore,Bellandur,168.32,60.46,14.8,15.57,11.6,270.75
2025-08-05,14:00,Bangalore,Sarjapur Road corridor,167.94,86.38,25.81,23.69,25.69,329.5
2025-08-05,14:00,Bangalore,Vijayanagar,215.87,67.61,16.23,41.13,17.21,358.05
2025-08-05,14:00,Bangalore,Basaveshwaranagar,120.23,90.42,36.83,40.75,12.65,300.87
2025-08-05,14:00,Bangalore,Nagarbhavi,214.54,61.5,13.46,28.42,23.85,341.77
2025-08-05,14:00,Bangalore,Chandra Layout,131.5,54.56,27.53,41.59,26.9,282.08
2025-08-05,14:00,Bangalore,Magadi Road,224.61,75.63,21.71,30.39,18.87,371.21
2025-08-05,14:00,Bangalore,Peenya (industrial),288.65,91.48,17.66,49.27,10.19,457.25
2025-08-05,14:00,Bangalore,Electronic City (Phase 1 & 2),297.03,87.04,12.44,16.49,22.06,435.05
2025-08-05,14:00,Bangalore,HSR–Bellandur–Outer Ring Road (ORR) tech belt,166.27,91.85,38.87,23.05,23.42,343.47
2025-08-05,14:00,Bangalore,Devanahalli/Airport Road (KIAL),139.52,51.62,10.31,18.12,23.35,242.92
2025-08-05,14:00,Bangalore,Hoskote/Old Madras Road stretch,221.52,88.03,20.99,10.69,19.01,360.24
2025-08-05,14:00,Bangalore,Nelamangala/Tumkur Road belt,132.27,70.99,20.88,19.34,18.41,261.89
2025-08-05,15:00,Bangalore,MG Road,152.49,61.6,30.93,19.81,22.73,287.56
2025-08-05,15:00,Bangalore,Brigade Road,160.83,98.13,30.71,11.39,15.64,316.71
2025-08-05,15:00,Bangalore,Church Street,174.55,94.37,17.52,45.74,18.56,350.73
2025-08-05,15:00,Bangalore,Richmond Town,146.43,53.36,39.31,43.37,10.71,293.19
2025-08-05,15:00,Bangalore,Shivajinagar,175.67,77.16,39.38,46.56,12.96,351.73
2025-08-05,15:00,Bangalore,Vasanth Nagar,149.73,97.78,34.25,19.57,28.16,329.49
2025-08-05,15:00,Bangalore,Ulsoor (Halasuru),197.2,55.76,10.42,28.58,14.34,306.3
2025-08-05,15:00,Bangalore,Indiranagar,209.85,65.68,19.96,45.62,20.49,361.6
2025-08-05,15:00,Bangalore,Koramangala,157.89,94.46,12.2,38.03,23.22,325.79
2025-08-05,15:00,Bangalore,Malleshwaram,182.09,69.36,23.58,25.83,18.46,319.31
2025-08-05,15:00,Bangalore,Rajajinagar,199.04,98.84,17.04,15.65,18.99,349.56
2025-08-05,15:00,Bangalore,Yeshwanthpur,162.65,74.01,26.57,34.25,29.51,326.99
2025-08-05,15:00,Bangalore,Hebbal,223.35,65.21,12.58,25.01,14.73,340.89
2025-08-05,15:00,Bangalore,RT Nagar,133.46,80.22,25.75,17.95,18.11,275.49
2025-08-05,15:00,Bangalore,Sahakara Nagar,132.07,63.1,39.67,43.91,27.49,306.24
2025-08-05,15:00,Bangalore,Yelahanka,141.23,85.0,16.11,19.07,18.55,279.96
2025-08-05,15:00,Bangalore,Jakkur,146.23,73.27,28.63,48.58,12.31,309.03
2025-08-05,15:00,Bangalore,Manyata Tech Park/Nagawara,246.27,52.79,26.61,22.01,16.15,363.83
2025-08-05,15:00,Bangalore,Jayanagar,172.86,79.36,27.99,21.88,14.45,316.54
2025-08-05,15:00,Bangalore,JP Nagar,161.67,61.26,36.89,44.99,25.16,329.97
2025-08-05,15:00,Bangalore,Basavanagudi,123.5,87.13,15.95,37.45,11.48,275.5
2025-08-05,15:00,Bangalore,Banashankari,162.0,70.71,37.44,49.11,21.85,341.12
2025-08-05,15:00,Bangalore,BTM Layout,213.7,84.06,10.63,40.49,26.27,375.14
2025-08-05,15:00,Bangalore,HSR Layout,173.83,98.2,38.31,19.35,12.31,342.01
2025-08-05,15:00,Bangalore,Bannerghatta Road belt,161.14,75.44,18.23,49.74,17.63,322.19
2025-08-05,15:00,Bangalore,Arekere,137.69,91.81,38.63,31.29,20.52,319.94
2025-08-05,15:00,Bangalore,Uttarahalli/Rajarajeshwari Nagar (RR Nagar),187.46,57.84,35.95,48.05,27.17,356.48
2025-08-05,15:00,Bangalore,KR Puram,167.19,94.91,28.46,21.69,22.62,334.88
2025-08-05,15:00,Bangalore,CV Raman Nagar,155.73,91.54,22.23,29.01,12.11,310.62
2025-08-05,15:00,Bangalore,Marathahalli,145.2,79.07,25.85,45.94,14.3,310.36
2025-08-05,15:00,Bangalore,Mahadevapura,210.1,98.56,18.39,12.36,29.55,368.96
2025-08-05,15:00,Bangalore,Whitefield,121.38,88.79,36.57,11.11,27.31,285.16
2025-08-05,15:00,Bangalore,Hoodi,176.76,89.96,30.62,14.9,26.35,338.59
2025-08-05,15:00,Bangalore,Kadugodi,135.71,71.89,17.34,19.3,27.32,271.55
2025-08-05,15:00,Bangalore,Varthur,153.99,61.14,27.3,49.95,15.15,307.54
2025-08-05,15:00,Bangalore,Bellandur,173.61,66.71,11.12,30.3,12.39,294.13
2025-08-05,15:00,Bangalore,Sarjapur Road corridor,151.94,93.47,17.99,44.11,22.16,329.67
2025-08-05,15:00,Bangalore,Vijayanagar,220.89,55.68,32.66,42.24,25.99,377.46
2025-08-05,15:00,Bangalore,Basaveshwaranagar,169.78,80.18,14.8,40.21,21.69,326.65
2025-08-05,15:00,Bangalore,Nagarbhavi,168.97,72.5,18.36,15.26,20.57,295.65
2025-08-05,15:00,Bangalore,Chandra Layout,214.32,54.07,34.11,31.14,20.86,354.51
2025-08-05,15:00,Bangalore,Magadi Road,139.54,74.28,16.68,30.4,11.47,272.38
2025-08-05,15:00,Bangalore,Peenya (industrial),202.71,67.15,14.53,20.78,10.24,315.4
2025-08-05,15:00,Bangalore,Electronic City (Phase 1 & 2),208.34,63.33,31.7,45.82,14.22,363.41
2025-08-05,15:00,Bangalore,HSR–Bellandur–Outer Ring Road (ORR) tech belt,157.01,79.97,18.18,36.57,13.55,305.27
2025-08-05,15:00,Bangalore,Devanahalli/Airport Road (KIAL),127.36,87.7,31.51,42.2,26.77,315.54
2025-08-05,15:00,Bangalore,Hoskote/Old Madras Road stretch,160.16,96.69,15.25,34.99,14.6,321.68
2025-08-05,15:00,Bangalore,Nelamangala/Tumkur Road belt,135.56,79.35,25.96,19.79,15.48,276.13
2025-08-05,16:00,Bangalore,MG Road,137.1,63.33,10.27,49.83,13.34,273.87
2025-08-05,16:00,Bangalore,Brigade Road,167.81,51.51,38.48,47.56,25.11,330.46
2025-08-05,16:00,Bangalore,Church Street,151.29,84.01,16.33,36.23,11.97,299.84
2025-08-05,16:00,Bangalore,Richmond Town,215.69,70.96,32.83,48.91,13.14,381.53
2025-08-05,16:00,Bangalore,Shivajinagar,169.35,99.4,11.53,46.37,28.41,355.05
2025-08-05,16:00,Bangalore,Vasanth Nagar,152.68,67.22,31.21,48.37,29.91,329.39
2025-08-05,16:00,Bangalore,Ulsoor (Halasuru),174.34,84.22,23.65,25.97,19.6,327.79
2025-08-05,16:00,Bangalore,Indiranagar,141.38,54.42,18.44,10.55,18.4,243.19
2025-08-05,16:00,Bangalore,Koramangala,162.56,78.79,32.22,38.75,29.3,341.61
2025-08-05,16:00,Bangalore,Malleshwaram,204.41,80.23,38.73,10.26,18.55,352.19
2025-08-05,16:00,Bangalore,Rajajinagar,152.26,72.69,21.38,14.13,25.12,285.58
2025-08-05,16:00,Bangalore,Yeshwanthpur,138.47,53.05,16.26,31.12,14.22,253.12
2025-08-05,16:00,Bangalore,Hebbal,129.71,73.48,26.52,38.33,18.53,286.56
2025-08-05,16:00,Bangalore,RT Nagar,204.67,82.47,33.12,49.54,22.73,392.53
2025-08-05,16:00,Bangalore,Sahakara Nagar,214.39,51.74,21.52,34.23,29.5,351.38
2025-08-05,16:00,Bangalore,Yelahanka,192.11,96.86,37.25,35.81,26.89,388.92
2025-08-05,16:00,Bangalore,Jakkur,179.35,82.83,17.73,33.17,12.32,325.4
2025-08-05,16:00,Bangalore,Manyata Tech Park/Nagawara,269.46,91.37,21.48,34.38,27.57,444.27
2025-08-05,16:00,Bangalore,Jayanagar,200.22,84.48,36.77,35.04,10.19,366.69
2025-08-05,16:00,Bangalore,JP Nagar,156.48,53.79,33.14,11.28,27.15,281.84
2025-08-05,16:00,Bangalore,Basavanagudi,153.77,67.22,19.48,23.25,10.0,273.73
2025-08-05,16:00,Bangalore,Banashankari,143.5,93.99,18.48,47.91,24.74,328.62
2025-08-05,16:00,Bangalore,BTM Layout,174.07,68.79,18.26,46.7,11.61,319.43
2025-08-05,16:00,Bangalore,HSR Layout,202.68,55.8,21.71,20.82,11.8,312.81
2025-08-05,16:00,Bangalore,Bannerghatta Road belt,128.14,89.85,36.52,34.2,28.61,317.31
2025-08-05,16:00,Bangalore,Arekere,121.26,94.47,20.48,32.91,23.3,292.43
2025-08-05,16:00,Bangalore,Uttarahalli/Rajarajeshwari Nagar (RR Nagar),148.27,81.86,23.75,35.7,14.76,304.34
2025-08-05,16:00,Bangalore,KR Puram,186.76,92.43,27.83,16.28,11.18,334.49
2025-08-05,16:00,Bangalore,CV Raman Nagar,139.17,66.1,21.34,33.55,19.7,279.86
2025-08-05,16:00,Bangalore,Marathahalli,205.32,96.16,28.48,31.52,26.21,387.69
2025-08-05,16:00,Bangalore,Mahadevapura,166.25,64.02,32.48,32.83,22.33,317.9
2025-08-05,16:00,Bangalore,Whitefield,210.86,97.32,31.99,10.98,22.2,373.35
2025-08-05,16:00,Bangalore,Hoodi,146.88,60.49,21.55,34.16,26.65,289.73
2025-08-05,16:00,Bangalore,Kadugodi,186.71,96.55,12.31,39.13,12.99,347.7
2025-08-05,16:00,Bangalore,Varthur,207.65,98.94,21.77,24.87,16.65,369.89
2025-08-05,16:00,Bangalore,Bellandur,188.93,63.07,11.91,49.27,12.96,326.15
2025-08-05,16:00,Bangalore,Sarjapur Road corridor,215.82,60.12,38.73,30.59,16.06,361.32
2025-08-05,16:00,Bangalore,Vijayanagar,212.07,58.94,34.1,45.81,22.56,373.48
2025-08-05,16:00,Bangalore,Basaveshwaranagar,121.55,70.38,24.53,27.83,19.46,263.76
2025-08-05,16:00,Bangalore,Nagarbhavi,142.9,79.12,25.52,28.16,13.53,289.23
2025-08-05,16:00,Bangalore,Chandra Layout,171.65,75.96,23.56,47.65,17.58,336.4
2025-08-05,16:00,Bangalore,Magadi Road,155.27,50.61,17.11,19.37,15.11,257.46
2025-08-05,16:00,Bangalore,Peenya (industrial),180.16,68.53,38.3,13.41,12.42,312.82
2025-08-05,16:00,Bangalore,Electronic City (Phase 1 & 2),292.01,91.39,34.25,28.21,21.58,467.45
2025-08-05,16:00,Bangalore,HSR–Bellandur–Outer Ring Road (ORR) tech belt,143.9,86.9,17.84,22.27,23.2,294.11
2025-08-05,16:00,Bangalore,Devanahalli/Airport Road (KIAL),172.31,64.03,19.51,41.36,21.2,318.4
2025-08-05,16:00,Bangalore,Hoskote/Old Madras Road stretch,224.6,71.71,24.05,46.25,18.94,385.54
2025-08-05,16:00,Bangalore,Nelamangala/Tumkur Road belt,137.65,62.77,23.42,17.61,12.31,253.75
2025-08-05,17:00,Bangalore,MG Road,142.34,57.24,16.55,11.18,24.74,252.06
2025-08-05,17:00,Bangalore,Brigade Road,153.05,70.97,22.81,31.0,29.84,307.67
2025-08-05,17:00,Bangalore,Church Street,184.69,63.45,10.16,23.21,29.65,311.17
2025-08-05,17:00,Bangalore,Richmond Town,200.32,65.29,24.62,16.06,12.75,319.05
2025-08-05,17:00,Bangalore,Shivajinagar,131.79,54.49,21.84,32.61,18.07,258.81
2025-08-05,17:00,Bangalore,Vasanth Nagar,125.68,61.87,32.37,28.59,25.53,274.04
2025-08-05,17:00,Bangalore,Ulsoor (Halasuru),149.96,88.01,16.82,34.48,26.21,315.48
2025-08-05,17:00,Bangalore,Indiranagar,150.08,65.28,37.47,17.89,20.21,290.94
2025-08-05,17:00,Bangalore,Koramangala,195.56,54.44,20.68,20.34,15.14,306.15
2025-08-05,17:00,Bangalore,Malleshwaram,179.64,63.94,34.94,47.08,12.03,337.63
2025-08-05,17:00,Bangalore,Rajajinagar,191.17,90.92,10.61,44.1,16.77,353.57
2025-08-05,17:00,Bangalore,Yeshwanthpur,190.09,60.81,21.21,47.46,22.72,342.28
2025-08-05,17:00,Bangalore,Hebbal,188.37,90.17,12.19,42.29,19.2,352.22
2025-08-05,17:00,Bangalore,RT Nagar,120.1,96.97,36.88,15.87,29.09,298.91
2025-08-05,17:00,Bangalore,Sahakara Nagar,159.26,68.43,29.23,37.95,11.74,306.61
2025-08-05,17:00,Bangalore,Yelahanka,193.91,54.04,24.09,15.62,26.35,314.01
